"last_name, first_name","player_id","year","player_age","ab","pa","hit","single","double","triple","home_run","strikeout","walk","k_percent","bb_percent","batting_avg","slg_percent","on_base_percent","on_base_plus_slg","isolated_power","babip","b_rbi","r_total_caught_stealing","r_total_stolen_base","b_intent_walk","r_run","xba","xslg","xwoba","xobp","exit_velocity_avg","launch_angle_avg","sweet_spot_percent","barrel_batted_rate","hard_hit_percent","avg_best_speed","avg_hyper_speed","whiff_percent","swing_percent","sprint_speed"
"Perez, Salvador",521692,2022,32,445,473,113,66,23,1,23,109,18,23,3.8,".254",".465",".292","0.757","0.211",".285","76","0","0","2","48",".242",".470",".323",".282","91.4","17.8",34.8,11.2,49,"101.468749294","95.293979056",31.8,57.4,"25.3"
"Chavis, Michael",656308,2022,26,401,426,92,59,16,3,14,126,19,29.6,4.5,".229",".389",".265","0.654","0.160",".294","49","1","1","1","39",".217",".336",".261",".256","85.4","11.1",33,7.5,38.7,"99.520768345","93.803336787",30.8,57.7,"28.8"
"Nimmo, Brandon",607043,2022,29,580,673,159,106,30,7,16,116,71,17.2,10.5,".274",".433",".367","0.800","0.159",".317","64","2","3","0","102",".256",".403",".338",".353","89.4","6.1",28.1,7,39.8,"100.251301732","94.354698482",19.6,43.8,"28.6"
"Urías, Ramón",602104,2022,28,403,445,100,66,17,1,16,98,30,22,6.7,".248",".414",".305","0.719","0.166",".287","51","0","1","1","50",".250",".420",".320",".309","89.4","11",32.1,9.6,46.5,"100.690244675","94.67897342",27.4,49.8,"26.7"
"Gorman, Nolan",669357,2022,22,283,313,64,37,13,0,14,103,28,32.9,8.9,".226",".420",".300","0.720","0.194",".301","35","0","1","0","44",".237",".474",".340",".311","89.2","20",46.7,14.4,43.3,"100.703871333","94.563796111",34.5,51.1,"27.0"
"Marsh, Brandon",669016,2022,24,424,461,104,71,18,4,11,158,28,34.3,6.1,".245",".384",".295","0.679","0.139",".360","52","4","10","1","49",".226",".372",".287",".279","89.2","10.9",40.8,7.4,38.2,"99.629003534","94.108601774",29.2,47.9,"28.8"
"Walls, Taylor",670764,2022,25,407,466,70,42,18,2,8,120,52,25.8,11.2,".172",".285",".268","0.553","0.113",".221","33","3","10","0","53",".193",".301",".268",".287","86.3","16.6",32.6,6.2,28.5,"96.121545455","92.072558077",25.5,43,"28.8"
"Mateo, Jorge",622761,2022,27,494,533,109,64,25,7,13,147,27,27.6,5.1,".221",".379",".267","0.646","0.158",".286","50","9","35","0","63",".222",".344",".272",".269","86.8","14.8",35.5,6,32.7,"98.63578407","93.337279593",31.1,53.9,"30.1"
"Lamb, Jake",571875,2022,31,97,111,21,11,6,1,3,38,11,34.2,9.9,".216",".392",".315","0.707","0.176",".321","6","1","0","0","13",".215",".390",".314",".314","91.5","15",35.6,11.9,44.1,"100.710084667","94.859118475",31.1,43.3,"26.1"
"Vázquez, Christian",543877,2022,31,398,426,109,77,23,0,9,69,22,16.2,5.2,".274",".399",".315","0.714","0.125",".310","52","4","1","0","41",".258",".372",".298",".303","87.9","10.7",36.1,5.1,36.4,"97.833724337","92.999999849",17.2,49.2,"25.5"
"Friedl, TJ",670770,2022,26,225,258,54,31,10,5,8,40,20,15.5,7.8,".240",".436",".314","0.750","0.196",".251","25","2","7","0","33",".215",".335",".283",".295","87.2","19.8",30.9,4.7,29.8,"97.321634111","92.6816085",20.3,43.5,"28.1"
"Adell, Jo",666176,2022,23,268,285,60,38,12,2,8,107,11,37.5,3.9,".224",".373",".264","0.637","0.149",".338","27","2","4","0","22",".198",".312",".248",".242","87.4","16.7",33.3,9.9,37.7,"99.589186914","93.836446584",36.2,51.9,"29.7"
"Tellez, Rowdy",642133,2022,27,529,599,116,58,23,0,35,121,62,20.2,10.4,".219",".461",".306","0.767","0.242",".215","89","1","2","9","67",".252",".479",".349",".337","91.1","15.3",31.4,12.9,46,"102.553838927","95.690567213",23.8,43.5,"24.0"
"Arozarena, Randy",668227,2022,27,586,645,154,90,41,3,20,156,46,24.2,7.1,".263",".445",".327","0.772","0.182",".325","89","12","32","2","72",".230",".377",".297",".297","89.9","8.8",28.2,7.9,41,"101.17822","94.772195116",28.7,46.1,"28.8"
"Buxton, Byron",621439,2022,28,340,382,76,32,13,3,28,116,34,30.4,8.9,".224",".526",".306","0.832","0.302",".244","51","0","6","0","61",".242",".509",".358",".323","92.9","21.4",34.2,16.4,50.2,"103.777473894","96.593327289",34.1,46.8,"29.1"
"Garcia, Dérmis",660650,2022,24,116,125,24,13,6,0,5,55,8,44,6.4,".207",".388",".264","0.652","0.181",".339","20","0","0","0","13",".167",".324",".244",".227","86.5","12.2",27.9,13.1,42.6,"100.773491613","94.52853623",44.5,51.2,"27.4"
"Sosa, Edmundo",624641,2022,26,176,190,40,23,11,4,2,50,5,26.3,2.6,".227",".369",".275","0.644","0.142",".304","21","1","6","0","26",".240",".345",".282",".287","86.8","11.4",34.4,5.5,29.7,"97.432853438","92.759540157",31.4,57.1,"29.4"
"Miranda, Jose",669304,2022,24,444,483,119,79,25,0,15,91,28,18.8,5.8,".268",".426",".325","0.751","0.158",".307","66","1","1","0","45",".253",".410",".317",".312","89.3","13.8",34.2,6.2,42.4,"99.818973051","94.236161898",24.3,51.5,"26.2"
"Henderson, Gunnar",683002,2022,21,116,132,30,18,7,1,4,34,16,25.8,12.1,".259",".440",".348","0.788","0.181",".333","18","1","1","1","12",".250",".432",".338",".341","92.4","2",25.6,9.8,53.7,"103.04003561","96.431520488",26.6,41.2,"29.0"
"Albies, Ozzie",645277,2022,25,247,269,61,37,16,0,8,47,16,17.5,5.9,".247",".409",".294","0.703","0.162",".270","35","5","3","0","36",".236",".383",".294",".287","87.1","16.9",34.8,5.4,26.5,"96.497792157","92.315202794",22.9,58.2,"27.5"
"Ward, Taylor",621493,2022,28,495,564,139,92,22,2,23,120,60,21.3,10.6,".281",".473",".360","0.833","0.192",".325","65","3","5","0","73",".268",".474",".361",".352","90","15.8",41.8,12.4,42.9,"100.184571947","94.439550026",22.3,41.4,"28.4"
"Walker, Christian",572233,2022,31,583,667,141,78,25,2,36,131,69,19.6,10.3,".242",".477",".327","0.804","0.235",".248","94","2","2","2","84",".257",".484",".359",".343","90","17",33.3,11.5,44,"101.466371179","95.00141326",24.6,44.7,"26.6"
"Langeliers, Shea",669127,2022,24,142,153,31,14,10,1,6,53,9,34.6,5.9,".218",".430",".261","0.691","0.212",".294","22","0","0","0","14",".197",".341",".259",".245","87.3","16.9",42.9,9.9,38.5,"99.086486739","93.605224725",42.7,54.2,"28.7"
"Ramírez, Harold",623912,2022,27,403,435,121,91,24,0,6,72,19,16.6,4.4,".300",".404",".343","0.747","0.104",".350","58","5","3","1","46",".275",".382",".310",".320","88.5","4.8",32.2,4.8,41.2,"101.050881737","94.664812126",25.5,56.4,"28.1"
"Clement, Ernie",676391,2022,26,163,179,30,26,4,0,0,26,11,14.5,6.1,".184",".209",".243","0.452","0.025",".217","6","1","0","0","19",".240",".334",".282",".294","85","11.8",27.1,3.6,25.7,"94.798252206","91.426475368",16,49.6,"28.2"
"Clemens, Kody",665019,2022,26,117,127,17,8,4,0,5,33,8,26,6.3,".145",".308",".197","0.505","0.163",".148","17","0","1","0","13",".196",".328",".252",".244","89.4","17.4",26.7,5.8,37.2,"98.286138605","93.203562907",27.4,53,"27.3"
"McGuire, Reese",624512,2022,27,249,274,67,49,14,1,3,56,12,20.4,4.4,".269",".369",".307","0.676","0.100",".332","22","0","1","0","25",".233",".326",".267",".276","87","14.1",33.2,2.5,29.7,"96.374747396","92.217287539",21,51.7,"26.0"
"Santana, Carlos",467793,2022,36,431,506,87,50,18,0,19,88,71,17.4,14,".202",".376",".316","0.692","0.174",".209","60","0","0","2","52",".253",".438",".352",".361","90.7","15.4",31.6,9.3,44.9,"100.993708488","94.851060233",21.3,42.6,"25.7"
"Kelly, Carson",608348,2022,27,317,354,67,42,18,0,7,71,29,20.1,8.2,".211",".334",".282","0.616","0.123",".247","35","0","2","0","40",".225",".345",".288",".298","87.7","14.7",33.2,5.2,36.8,"98.3885","93.265690161",21.1,43.6,"25.7"
"Pujols, Albert",405395,2022,42,307,351,83,45,14,0,24,55,28,15.7,8,".270",".550",".345","0.895","0.280",".252","68","2","1","1","42",".262",".499",".365",".343","91.2","16.4",34.5,12,47.3,"102.064436899","95.425491822",21.3,48.2,"22.7"
"Kim, Ha-Seong",673490,2022,26,517,582,130,87,29,3,11,100,51,17.2,8.8,".251",".383",".325","0.708","0.132",".290","59","2","12","0","58",".250",".368",".309",".324","86.7","16.1",34,4.2,32.4,"97.647567656","92.869312734",19.1,43.3,"28.4"
"Chapman, Matt",656305,2022,29,538,621,123,68,27,1,27,170,68,27.4,11,".229",".433",".324","0.757","0.204",".277","76","2","2","1","83",".234",".440",".341",".331","92.2","19",34,12.9,51.2,"102.906606237","96.223630699",28.7,41.7,"28.4"
"Vargas, Ildemaro",545121,2022,30,209,222,55,37,13,1,4,23,8,10.4,3.6,".263",".392",".299","0.691","0.129",".279","23","1","3","0","19",".227",".305",".255",".265","87","7.4",28.2,2.1,29.3,"96.943626739","92.531312459",12.1,47.7,"27.1"
"Candelario, Jeimer",600869,2022,28,429,467,93,59,19,2,13,109,28,23.3,6,".217",".361",".272","0.633","0.144",".257","50","1","0","1","49",".228",".379",".292",".284","87.2","13.5",37,8.3,34.6,"98.352499379","93.27808162",25.4,52.6,"27.3"
"Devers, Rafael",646240,2022,25,555,614,164,94,42,1,27,114,50,18.6,8.1,".295",".521",".358","0.879","0.226",".329","88","1","3","11","84",".282",".497",".361",".348","93.1","11.3",33.1,11.5,50.9,"103.784239231","96.704402472",28.2,54.6,"25.6"
"Aquino, Aristides",606157,2022,28,259,276,51,28,13,0,10,101,17,36.6,6.2,".197",".363",".246","0.609","0.166",".277","30","3","2","0","24",".180",".317",".243",".231","85.6","17.4",27.2,8.2,34.6,"99.168037143","93.584018571",37.9,56.6,"28.7"
"Lowrie, Jed",476704,2022,38,167,184,30,22,5,0,3,39,15,21.2,8.2,".180",".263",".245","0.508","0.083",".213","16","0","1","0","14",".197",".281",".247",".264","86.2","16.3",26.9,3.1,30.8,"96.195900923","92.129717519",25.6,47.3,"25.1"
"Guillorme, Luis",641645,2022,27,297,335,81,66,12,1,2,46,34,13.7,10.1,".273",".340",".351","0.691","0.067",".317","17","0","1","1","33",".255",".335",".302",".335","86.2","4.3",35.6,2.4,24.9,"95.53920878","91.784068496",13.5,40.6,"25.9"
"Franco, Maikel",596748,2022,29,371,388,85,61,15,0,9,75,12,19.3,3.1,".229",".342",".255","0.597","0.113",".262","39","0","1","0","31",".243",".351",".272",".270","87","11.5",33.1,4.7,34.4,"98.818458378","93.432468176",28,53.6,"25.5"
"Baddoo, Akil",668731,2022,23,201,225,41,34,3,2,2,64,24,28.4,10.7,".204",".269",".289","0.558","0.065",".289","9","6","9","0","30",".192",".270",".253",".278","85","14.2",29.9,3.6,27,"96.42330597","92.211959254",28.8,47.1,"28.9"
"Escobar, Alcides",444876,2022,35,124,131,27,21,4,2,0,32,5,24.4,3.8,".218",".282",".260","0.542","0.064",".293","8","1","1","0","12",".210",".264",".233",".252","81.8","15.7",39.1,1.1,17.4,"92.492630217","90.550370549",22,54.3,"28.2"
"Taveras, Leody",665750,2022,23,314,341,82,61,14,2,5,88,21,25.8,6.2,".261",".366",".309","0.675","0.105",".344","34","5","11","0","39",".226",".318",".267",".277","89.3","12",28.7,4.3,36.1,"99.307027387","93.803918054",28.5,49.2,"29.3"
"Rodgers, Brendan",663898,2022,25,527,581,140,94,30,3,13,101,46,17.4,7.9,".266",".408",".325","0.733","0.142",".304","63","0","0","0","72",".265",".404",".326",".330","90","4.6",31.3,7.2,45.9,"101.127645047","94.882864603",22.7,49.4,"26.7"
"Muncy, Max",571970,2022,31,464,565,91,47,22,1,21,141,90,25,15.9,".196",".384",".329","0.713","0.188",".227","69","0","2","1","69",".208",".417",".339",".342","90.3","20.9",34.3,13.4,45.6,"100.488456196","94.680756043",26.1,38.6,"27.2"
"Donaldson, Josh",518626,2022,36,478,546,106,63,28,0,15,148,54,27.1,9.9,".222",".374",".308","0.682","0.152",".283","62","2","2","1","59",".215",".370",".299",".303","90.7","12",34.8,9.8,43.3,"100.977600417","94.867949761",33.3,47.3,"25.7"
"Canó, Robinson",429664,2022,39,100,104,15,13,1,0,1,25,4,24,3.8,".150",".190",".183","0.373","0.040",".189","4","0","0","0","5",".209",".299",".237",".239","88.2","5.8",29.3,4,41.3,"100.261988108","94.247323243",24.9,56.8,"24.4"
"Belt, Brandon",474832,2022,34,254,298,54,36,9,1,8,81,37,27.2,12.4,".213",".350",".326","0.676","0.137",".277","23","0","1","2","25",".215",".412",".326",".328","88.4","23.4",38.5,12.6,38.5,"99.264489048","93.872087679",32.4,47.1,"24.4"
"Villar, Jonathan",542340,2022,31,202,220,42,31,6,2,3,59,15,26.8,6.8,".208",".302",".260","0.562","0.094",".275","18","0","7","0","25",".208",".283",".247",".262","89.6","-0.7",24.7,2.7,40.4,"100.671592429","94.551199137",35.1,51,"26.8"
"Gonzalez, Oscar",660757,2022,24,362,382,107,69,27,0,11,75,15,19.6,3.9,".296",".461",".327","0.788","0.165",".345","43","2","1","2","39",".279",".422",".320",".313","88.6","5.4",32.5,7.3,40.1,"101.045260903","94.682138153",26.7,59.3,"28.8"
"Palacios, Richie",680700,2022,25,112,123,26,20,6,0,0,20,9,16.3,7.3,".232",".286",".293","0.579","0.054",".280","10","0","2","1","7",".244",".310",".277",".308","85","13.5",26.9,1.1,21.5,"95.27551","91.693951209",16.6,48.1,"27.8"
"Carpenter, Matt",572761,2022,36,128,154,39,15,9,0,15,35,19,22.7,12.3,".305",".727",".412","1.139","0.422",".304","37","0","0","1","28",".230",".484",".360",".350","89.8","22.4",41.1,13.7,42.1,"99.672980435","94.162418352",23.7,41.4,"26.0"
"France, Ty",664034,2022,27,551,613,151,103,27,1,20,94,35,15.3,5.7,".274",".436",".338","0.774","0.162",".296","83","0","0","3","65",".262",".397",".321",".330","87.6","10",34.8,5.4,36.8,"99.035163319","93.565264683",19.3,52.5,"24.8"
"Heyward, Jason",518792,2022,32,137,151,28,21,5,1,1,32,11,21.2,7.3,".204",".277",".278","0.555","0.073",".260","10","0","1","0","15",".218",".322",".278",".290","87.6","13.1",26.7,4.8,38.1,"99.795272642","93.960513048",27.8,48.4,"27.0"
"Rendon, Anthony",543685,2022,32,166,193,38,23,10,0,5,35,23,18.1,11.9,".229",".380",".326","0.706","0.151",".258","24","0","2","0","15",".241",".392",".331",".343","89.6","18.7",42.1,8.3,37.6,"99.082562576","93.890380153",19.6,42.3,"26.3"
"Burger, Jake",669394,2022,26,168,183,42,24,9,1,8,56,10,30.6,5.5,".250",".458",".302","0.760","0.208",".324","26","0","0","1","20",".225",".460",".318",".281","90.7","12.3",33.3,14.9,43,"102.65301125","95.597171532",35.4,53.8,"27.7"
"Pederson, Joc",592626,2022,30,380,433,104,59,19,3,23,100,42,23.1,9.7,".274",".521",".353","0.874","0.247",".310","70","2","3","3","57",".263",".499",".364",".346","93.2","14.8",34.2,15.1,52.1,"103.347393857","96.58467276",24.5,46.1,"26.0"
"Olivares, Edward",658668,2022,26,161,174,46,34,8,0,4,36,10,20.7,5.7,".286",".410",".333","0.743","0.124",".344","15","3","2","0","24",".288",".433",".339",".339","89.2","6.6",34.9,6.3,38.9,"99.966220794","94.23725184",24.9,51.2,"28.6"
"Ford, Mike",645801,2022,29,131,149,27,19,5,0,3,40,17,26.8,11.4,".206",".313",".302","0.615","0.107",".273","10","0","0","0","9",".210",".302",".278",".306","88.7","18.1",37.4,3.3,33,"99.098360652","93.698905055",21.9,35.2,"24.4"
"Maldonado, Martín",455117,2022,35,344,379,64,37,12,0,15,116,22,30.6,5.8,".186",".352",".248","0.600","0.166",".228","45","0","0","0","40",".181",".325",".253",".245","88.4","14.7",31.6,8.1,40.2,"98.987733509","93.59831443",32.2,49.9,"22.6"
"Lowe, Josh",666139,2022,24,181,198,40,24,12,2,2,66,15,33.3,7.6,".221",".343",".284","0.627","0.122",".336","13","0","3","1","24",".212",".339",".272",".276","88.3","11.4",47.4,5.2,37.1,"98.497331034","93.392541391",32.6,46.2,"28.9"
"Bote, David",623520,2022,29,116,127,30,18,8,0,4,45,6,35.4,4.7,".259",".431",".315","0.746","0.172",".382","12","0","1","0","15",".229",".351",".287",".290","92.4","7.9",34.7,6.9,55.6,"102.8376175","96.457184366",33.5,44.7,"26.6"
"Straw, Myles",664702,2022,27,535,596,118,93,22,3,0,87,54,14.6,9.1,".221",".273",".291","0.564","0.052",".261","32","1","21","0","72",".236",".301",".275",".306","87","9.8",34.1,0.7,26.5,"95.486124533","91.784236481",12.6,40.5,"29.3"
"Cron, C.J.",543068,2022,32,575,632,148,88,28,3,29,164,43,25.9,6.8,".257",".468",".315","0.783","0.211",".307","102","0","0","6","79",".243",".435",".320",".305","88.7","14.2",36.8,10.8,42.3,"101.410198894","94.867484771",24.3,47.7,"25.2"
"Guerrero Jr., Vladimir",665489,2022,23,638,706,175,108,35,0,32,116,58,16.4,8.2,".274",".480",".339","0.819","0.206",".289","97","3","8","6","90",".281",".464",".351",".345","92.8","4.3",27.9,11.2,50.4,"105.507038582","97.328619789",24.4,49.7,"26.7"
"Pache, Cristian",665506,2022,23,241,260,40,30,5,2,3,70,15,26.9,5.8,".166",".241",".218","0.459","0.075",".220","18","2","2","0","18",".228",".300",".259",".276","89.4","3.8",25.3,3.4,40.8,"100.207713059","94.45821355",31,50.5,"28.6"
"Barrero, José",676480,2022,24,165,174,25,20,3,0,2,76,9,43.7,5.2,".152",".206",".195","0.401","0.054",".264","10","1","4","0","13",".140",".211",".180",".185","87.5","17.7",33.7,2.2,35.2,"98.193362727","93.242532414",38.7,57.4,"27.8"
"Hummel, Cooper",669450,2022,27,176,201,31,17,8,3,3,64,23,31.8,11.4,".176",".307",".274","0.581","0.131",".255","17","1","4","0","20",".210",".332",".292",".307","87.6","7.7",30.1,7.1,35.4,"99.536416429","93.823074324",27.5,40.9,"28.8"
"Wade Jr., LaMonte",664774,2022,28,217,251,45,29,7,1,8,51,26,20.3,10.4,".207",".359",".305","0.664","0.152",".233","26","0","1","0","29",".218",".404",".319",".314","87.7","21.1",33.7,9.5,34.3,"98.05927131","93.112804491",18,44.8,"25.9"
"Carlson, Dylan",666185,2022,23,432,488,102,60,30,4,8,94,45,19.3,9.2,".236",".380",".316","0.696","0.144",".281","42","2","5","1","56",".234",".355",".301",".316","86.1","12.9",35.7,4.4,27.2,"96.293953036","92.150882262",25.7,46.2,"28.1"
"Gonzalez, Romy",663853,2022,25,105,109,25,18,4,1,2,39,2,35.8,1.8,".238",".352",".257","0.609","0.114",".354","11","1","0","0","15",".228",".359",".265",".248","91.2","3.3",29.9,9,49.3,"102.563254242","95.828662308",37.9,53.7,"28.6"
"Sánchez, Jesús",660821,2022,24,313,343,67,37,14,3,13,92,26,26.8,7.6,".214",".403",".280","0.683","0.189",".258","36","0","1","0","38",".222",".379",".295",".287","89.5","11",25.7,9.9,40.5,"101.710457117","95.181364706",29.6,47.8,"27.3"
"Smith, Kevin",675656,2022,25,139,151,25,13,9,1,2,42,7,27.8,4.6,".180",".302",".216","0.518","0.122",".237","13","0","4","0","9",".186",".319",".236",".223","87","16.4",32.4,7.8,33.3,"98.087369388","93.05239898",30.1,53,"27.6"
"Vierling, Matt",663837,2022,25,325,357,80,60,12,2,6,70,23,19.6,6.4,".246",".351",".297","0.648","0.105",".290","32","4","7","0","41",".275",".404",".324",".328","91.2","12",35.2,5,47.1,"101.211212846","94.995167231",19.5,44.6,"29.5"
"Betts, Mookie",605141,2022,29,572,639,154,76,40,3,35,104,55,16.3,8.6,".269",".533",".340","0.873","0.264",".272","82","2","12","0","117",".254",".465",".344",".327","90.5","18.6",36.2,9.7,44.9,"99.954466043","94.497072751",16.5,44.2,"27.4"
"Naquin, Tyler",571980,2022,31,310,334,71,37,19,4,11,93,19,27.8,5.7,".229",".423",".282","0.705","0.194",".291","46","2","4","2","47",".247",".433",".317",".299","90.3","14.4",39.9,9.6,40.8,"100.892608302","94.925001896",30.5,58,"27.8"
"Vavra, Terrin",679631,2022,25,89,103,23,19,2,1,1,19,12,18.4,11.7,".258",".337",".340","0.677","0.079",".310","12","1","0","0","14",".268",".357",".321",".351","87.5","10.7",37.5,1.4,23.6,"96.135936571","92.201115217",23.2,49.6,"27.3"
"Alvarez, Yordan",670541,2022,25,470,561,144,76,29,2,37,106,78,18.9,13.9,".306",".613",".406","1.019","0.307",".320","97","1","1","9","95",".326",".669",".460",".427","95.2","12.3",40.7,21,59.8,"105.676985081","98.195923324",23.5,42.7,"26.6"
"Thompson, Trayce",572204,2022,31,219,255,56,28,14,1,13,93,32,36.5,12.5,".256",".507",".353","0.860","0.251",".374","41","1","4","0","36",".251",".496",".366",".350","92.2","16.4",45.3,16.4,46.9,"103.303449063","96.133570313",37.8,43.9,"27.7"
"Calhoun, Kole",594777,2022,34,388,424,76,49,14,1,12,136,27,32.1,6.4,".196",".330",".257","0.587","0.134",".263","49","2","3","0","36",".223",".382",".294",".284","90.8","15.4",40.4,9.8,48.2,"100.862031797","94.921499922",36.3,53.1,"25.4"
"Taylor, Michael A.",572191,2022,31,414,456,105,83,10,3,9,109,35,23.9,7.7,".254",".357",".313","0.670","0.103",".321","43","2","4","0","49",".223",".358",".289",".288","86.3","12.1",33.5,6.8,32.9,"98.005175695","93.019305249",29.3,51.5,"28.7"
"De La Cruz, Bryan",650559,2022,25,329,355,83,50,20,0,13,90,19,25.4,5.4,".252",".432",".294","0.726","0.180",".304","43","0","4","0","38",".287",".498",".355",".327","90.8","9.8",43.6,11.9,47.3,"101.407773607","95.226009918",28.7,49.2,"27.8"
"Reyes, Victor",622682,2022,27,315,336,80,55,19,3,3,77,13,22.9,3.9,".254",".362",".289","0.651","0.108",".322","34","2","2","0","27",".261",".368",".292",".297","87.9","10.9",35.5,5,36.8,"98.899174333","93.571189707",27.3,56,"27.6"
"Reynolds, Bryan",668804,2022,27,542,614,142,92,19,4,27,141,56,23,9.1,".262",".461",".345","0.806","0.199",".306","62","3","7","6","74",".249",".416",".329",".334","90.2","12",35.5,7.9,42.9,"100.882578564","94.722792556",27.8,50.4,"28.2"
"Bell, Josh",605137,2022,29,552,647,147,98,29,3,17,102,81,15.8,12.5,".266",".422",".362","0.784","0.156",".296","71","1","0","4","78",".268",".419",".346",".365","88.9","8.4",30.7,7.2,40.8,"100.551357456","94.511584791",21.7,45.3,"26.2"
"Cave, Jake",595909,2022,29,164,177,35,20,7,3,5,49,11,27.7,6.2,".213",".384",".260","0.644","0.171",".268","20","0","2","0","17",".213",".395",".285",".261","90.7","14.4",38.5,10.3,42.7,"99.526718814","94.448232906",35,50.7,"28.0"
"Grichuk, Randal",545341,2022,30,506,538,131,88,21,3,19,127,24,23.6,4.5,".259",".425",".299","0.724","0.166",".309","73","0","4","0","60",".229",".370",".281",".271","90","8.7",27.3,6.8,43.6,"101.601495926","95.066145714",24.7,50.6,"28.0"
"Frazier, Adam",624428,2022,30,541,602,129,100,22,4,3,73,46,12.1,7.6,".238",".311",".301","0.612","0.073",".268","42","6","11","1","61",".262",".339",".297",".324","85.1","13.6",37.7,1.5,24.5,"95.048135872","91.524067936",14.4,48.7,"26.8"
"McMahon, Ryan",641857,2022,27,529,597,130,84,23,3,20,158,60,26.5,10.1,".246",".414",".327","0.741","0.168",".311","67","3","7","0","67",".247",".423",".330",".329","91.7","10.8",36.4,10.4,46.5,"102.094383676","95.689199432",28.2,45.2,"25.8"
"Carroll, Corbin",682998,2022,21,104,115,27,12,9,2,4,31,8,27,7,".260",".500",".330","0.830","0.240",".333","14","1","2","0","13",".221",".359",".293",".295","85.8","9.1",34.2,5.5,32.9,"97.229943784","92.678458904",29.3,44.8,"30.7"
"Toro, Abraham",647351,2022,25,324,352,60,36,13,1,10,65,22,18.5,6.3,".185",".324",".239","0.563","0.139",".198","35","0","2","1","36",".226",".372",".284",".277","87","16.7",31.2,6.8,29.7,"97.172547348","92.624451255",21.6,47.3,"28.0"
"Rutschman, Adley",668939,2022,24,398,470,101,52,35,1,13,86,65,18.3,13.8,".254",".445",".362","0.807","0.191",".291","42","0","4","0","70",".248",".411",".342",".358","87.9","15.6",35.6,7.9,36.8,"99.028130823","93.60531527",17.9,40.5,"27.1"
"Santander, Anthony",623993,2022,27,574,647,138,81,24,0,33,122,55,18.9,8.5,".240",".455",".318","0.773","0.215",".248","89","2","0","1","78",".257",".471",".352",".335","90.1","21.4",33.5,11.6,43.3,"101.330998114","94.979132939",21.5,47.7,"26.6"
"Ramírez, José",608070,2022,29,601,685,168,90,44,5,29,82,69,12,10.1,".280",".514",".355","0.869","0.234",".279","126","7","20","20","90",".255",".408",".320",".337","87.7","20.7",33.7,6.6,36.9,"98.871944811","93.503434175",15.3,46.3,"28.5"
"Chisholm Jr., Jazz",665862,2022,24,213,241,54,26,10,4,14,66,21,27.4,8.7,".254",".535",".325","0.860","0.281",".294","45","5","12","0","39",".242",".473",".345",".320","90.4","15.5",37.3,16.7,46.7,"100.669336216","94.818931905",32.8,47.2,"29.3"
"Fletcher, David",664058,2022,28,216,228,55,43,9,1,2,16,7,7,3.1,".255",".333",".288","0.621","0.078",".268","17","0","1","0","20",".285",".344",".295",".317","82.1","15",41.1,0,7.4,"91.09124866","89.628919691",12.2,48.4,"26.1"
"Suzuki, Kurt",435559,2022,38,139,159,25,17,4,0,4,29,15,18.2,9.4,".180",".295",".266","0.561","0.115",".194","15","0","0","0","10",".191",".281",".255",".276","85.2","24.1",31,3.5,26.5,"95.157941429","91.58600375",21.1,48.1,"24.3"
"Wisdom, Patrick",621550,2022,30,469,534,97,44,28,0,25,183,53,34.3,9.9,".207",".426",".298","0.724","0.219",".274","66","4","8","1","67",".188",".380",".295",".284","90.7","21",29.8,14.2,46.3,"102.164032394","95.695873993",36.5,48.1,"27.8"
"Piscotty, Stephen",572039,2022,31,126,139,24,15,4,0,5,48,9,34.5,6.5,".190",".341",".252","0.593","0.151",".253","14","0","2","1","12",".216",".352",".275",".278","90.4","10.4",42.5,6.3,46.3,"99.744957","94.282117",41.6,55.1,"25.2"
"Ruf, Darin",573131,2022,35,334,388,68,45,12,0,11,105,45,27.1,11.6,".204",".338",".307","0.645","0.134",".258","45","0","2","0","52",".219",".371",".310",".321","89.2","14.8",34.5,8.6,40.5,"100.481181724","94.46914931",27.5,40.4,"25.7"
"Dozier, Hunter",641531,2022,30,462,500,109,67,26,4,12,125,34,25,6.8,".236",".387",".292","0.679","0.151",".298","41","3","4","0","51",".241",".387",".301",".297","88.5","13.1",33.1,7.7,38.5,"99.977574226","94.108179224",29.2,50.6,"27.9"
"Vaughn, Andrew",683734,2022,24,510,555,138,92,28,1,17,96,31,17.3,5.6,".271",".429",".321","0.750","0.158",".301","76","0","0","0","60",".255",".415",".319",".311","90.8","7.5",34.1,7.9,48.6,"101.162950291","95.12858284",21,47,"26.2"
"Nevin, Tyler",663527,2022,25,157,184,31,25,4,0,2,46,20,25,10.9,".197",".261",".299","0.560","0.064",".259","16","0","0","0","17",".214",".326",".293",".316","87.3","17.7",34.2,3.5,37.7,"98.356865263","93.376842655",26.8,45.6,"25.7"
"Soler, Jorge",624585,2022,30,270,306,56,30,13,0,13,90,31,29.4,10.1,".207",".400",".295","0.695","0.193",".256","34","2","0","1","32",".226",".421",".322",".312","91.2","13.7",33.1,12.2,43.6,"103.631341","96.127923222",31.5,46,"27.0"
"Urshela, Gio",570482,2022,30,501,551,143,100,27,3,13,96,41,17.4,7.4,".285",".429",".338","0.767","0.144",".326","64","0","1","2","61",".268",".416",".323",".324","88.9","11.8",38.6,7,37.6,"99.120552402","93.736875907",21.4,53.1,"25.8"
