"last_name, first_name","player_id","year","player_age","ab","pa","hit","single","double","triple","home_run","strikeout","walk","k_percent","bb_percent","batting_avg","slg_percent","on_base_percent","on_base_plus_slg","isolated_power","babip","b_rbi","r_total_caught_stealing","r_total_stolen_base","b_intent_walk","r_run","xba","xslg","xwoba","xobp","exit_velocity_avg","launch_angle_avg","sweet_spot_percent","barrel_batted_rate","hard_hit_percent","avg_best_speed","avg_hyper_speed","whiff_percent","swing_percent","sprint_speed"
"De La Cruz, Elly",682829,2024,22,618,696,160,89,36,10,25,218,69,31.3,9.9,".259",".471",".339","0.810","0.212",".359","76","16","67","2","105",".240",".427",".327",".322","91.8","9.7",35.7,12.7,45.7,"102.95535404","95.90272362",33.4,43.4,"30.0"
"Heim, Jonah",641680,2024,29,459,491,101,75,12,1,13,90,26,18.3,5.3,".220",".336",".267","0.603","0.116",".246","59","1","1","0","45",".228",".355",".277",".275","88.5","14.5",29.9,5.9,36.4,"98.507122973","93.44020477",20.7,54.3,"25.3"
"Meadows, Parker",678009,2024,24,270,298,66,39,12,6,9,76,25,25.5,8.4,".244",".433",".310","0.743","0.189",".306","28","4","9","0","39",".230",".379",".298",".297","87","18.5",34.7,7.7,32.3,"97.956970619","93.056795751",27,45.5,"29.3"
"Larnach, Trevor",663616,2024,27,355,400,92,60,17,0,15,89,40,22.3,10,".259",".434",".338","0.772","0.175",".304","52","1","4","1","59",".256",".454",".342",".335","92","12.4",36.2,10.1,45.1,"102.375195821","95.54188573",27.9,44.1,"26.3"
"Lee, Korey",686676,2024,25,377,394,79,52,14,1,12,122,17,31,4.3,".210",".347",".244","0.591","0.137",".276","37","3","6","0","36",".212",".339",".257",".246","88.3","9.6",34.1,7.5,37.6,"99.5141412","93.7992936",37.1,58.9,"27.6"
"Fairchild, Stuart",656413,2024,28,209,233,45,29,8,0,8,60,17,25.8,7.3,".215",".368",".286","0.654","0.153",".261","30","1","13","0","33",".215",".377",".293",".287","85.5","20.5",27.6,7.9,36.8,"98.640738472","93.363702378",35.5,50.2,"29.1"
"Casas, Triston",671213,2024,24,212,243,51,30,8,0,13,77,30,31.7,12.3,".241",".462",".337","0.799","0.221",".311","32","1","0","4","28",".219",".451",".330",".319","90.2","10.5",35.6,13.3,45.2,"101.435410588","95.112485926",32.2,44.5,"24.1"
"Guillorme, Luis",641645,2024,29,161,187,33,23,9,1,0,36,23,19.3,12.3,".205",".273",".301","0.574","0.068",".260","10","2","4","0","14",".223",".290",".279",".317","85.5","5.7",32.8,2.3,21.1,"94.424899375","91.273931654",18.9,42.3,"24.7"
"Dunn, Oliver",686554,2024,26,95,104,21,16,2,2,1,40,6,38.5,5.8,".221",".316",".282","0.598","0.095",".370","7","0","3","0","11",".208",".319",".264",".269","89.1","6.6",33.9,5.4,46.4,"100.995258519","94.782023333",36.2,44.3,"29.1"
"Rice, Ben",700250,2024,25,152,178,26,13,6,0,7,48,20,27,11.2,".171",".349",".264","0.613","0.178",".186","23","1","0","0","20",".238",".462",".342",".325","90","17.7",34.9,15.6,36.7,"99.671896909","94.277701284",25.8,46,"27.5"
"Wallner, Matt",670242,2024,26,220,261,57,26,17,1,13,95,24,36.4,9.2,".259",".523",".372","0.895","0.264",".389","37","0","3","0","26",".234",".466",".357",".350","92.8","21.6",38.1,17.5,53.2,"104.61196127","96.920236746",38.4,47.8,"27.5"
"d'Arnaud, Travis",518595,2024,35,307,341,73,42,16,0,15,89,24,26.1,7,".238",".436",".302","0.738","0.198",".280","48","0","1","0","40",".236",".435",".323",".305","89.9","11.6",32.9,10.4,41,"100.537202273","94.672343091",32.8,50.7,"25.7"
"Schwarber, Kyle",656941,2024,31,573,692,142,82,22,0,38,197,106,28.5,15.3,".248",".485",".366","0.851","0.237",".301","104","3","5","4","110",".256",".511",".380",".374","93.6","15",31.8,15.6,55.5,"105.154527813","97.529843438",32,39.9,"25.8"
"Altuve, Jose",514888,2024,34,628,682,185,134,31,0,20,119,47,17.4,6.9,".295",".439",".350","0.789","0.144",".337","65","7","22","2","94",".263",".400",".317",".321","86.5","14.1",35.4,6.5,31.2,"97.323672581","92.693762581",22.1,51.5,"27.1"
"Santander, Anthony",623993,2024,29,595,665,140,69,25,2,44,129,58,19.4,8.7,".235",".506",".308","0.814","0.271",".225","102","0","2","3","91",".228",".445",".324",".304","89.8","22.7",35,11.7,41.6,"100.325476894","94.357156511",20,49.7,"26.0"
"Machado, Manny",592518,2024,31,593,643,163,104,30,0,29,124,45,19.3,7,".275",".472",".325","0.797","0.197",".302","105","2","11","6","77",".271",".460",".338",".325","92.5","12.7",33.8,11,48.8,"103.370494128","96.17209183",24.4,51.6,"25.8"
"Lee, Brooks",686797,2024,23,172,185,38,28,6,1,3,27,11,14.6,5.9,".221",".320",".265","0.585","0.099",".243","27","0","3","2","9",".243",".339",".273",".287","85.8","12.5",36.7,4.1,24.5,"95.626582877","91.813291438",20.2,52.3,"25.6"
"Martini, Nick",605361,2024,34,146,163,31,20,4,2,5,38,9,23.3,5.5,".212",".370",".272","0.642","0.158",".245","24","3","1","0","23",".214",".338",".275",".277","87.4","14.9",32.4,7.2,34.2,"98.233857857","93.416418378",24.8,49.6,"27.4"
"Carpenter, Matt",572761,2024,38,137,157,32,21,7,0,4,51,15,32.5,9.6,".234",".372",".314","0.686","0.138",".333","15","2","0","0","15",".212",".350",".287",".297","85.8","24.2",46.6,6.8,28.7,"96.566800238","92.292438452",28.9,42.5,"24.6"
"Urshela, Gio",570482,2024,32,432,461,108,79,19,1,9,72,23,15.6,5,".250",".361",".286","0.647","0.111",".278","52","0","0","1","34",".264",".390",".302",".302","86.4","10.5",38.6,4.9,28.4,"96.696776409","92.394270526",20.3,54.6,"25.1"
"Meneses, Joey",608841,2024,32,281,313,65,51,11,0,3,63,21,20.1,6.7,".231",".302",".291","0.593","0.071",".281","42","0","2","1","19",".222",".324",".274",".287","88.9","8.3",30.8,4.5,39.3,"99.265454911","93.867431839",22.9,50.8,"25.5"
"Siri, Jose",642350,2024,28,402,448,75,40,16,1,18,170,31,37.9,6.9,".187",".366",".255","0.621","0.179",".261","47","7","14","0","50",".200",".410",".297",".270","87.5","15.4",35.7,14.7,41.6,"100.732893305","94.47103983",41.9,50.9,"29.9"
"Laureano, Ramón",657656,2024,29,286,309,74,46,16,1,11,96,15,31.1,4.9,".259",".437",".311","0.748","0.178",".350","33","3","8","0","35",".235",".430",".312",".289","89.2","13.3",38.7,12.6,40.8,"100.254641146","94.492561099",31.8,52.3,"27.8"
"Sosa, Lenyn",672820,2024,24,351,369,89,68,13,0,8,77,12,20.9,3.3,".254",".359",".283","0.642","0.105",".303","35","1","3","1","28",".279",".419",".316",".309","89","12.3",42.2,6.1,41.2,"99.355197445","93.909530839",19.8,52.7,"27.3"
"Cabrera, Oswaldo",665828,2024,25,299,326,74,55,11,0,8,63,21,19.3,6.4,".247",".365",".296","0.661","0.118",".286","36","2","4","0","47",".248",".334",".285",".300","88.2","12.5",34,3.7,34.9,"97.641570336","92.88412097",18.8,47.8,"27.4"
"Freeman, Tyler",671289,2024,25,330,383,69,47,14,1,7,53,28,13.8,7.3,".209",".321",".305","0.626","0.112",".227","32","6","11","1","48",".236",".338",".302",".329","87.7","13",30.7,3.2,34.6,"98.573015071","93.423975986",16.4,46.9,"28.2"
"Cowser, Colton",681297,2024,24,499,561,121,70,24,3,24,172,52,30.7,9.3,".242",".447",".321","0.768","0.205",".317","69","4","9","2","77",".231",".438",".327",".313","90.5","13",32.1,13.6,46.1,"101.838992303","95.374243739",30.4,44.5,"28.2"
"Bouchard, Sean",656248,2024,28,91,108,17,9,7,0,1,33,12,30.6,11.1,".187",".297",".290","0.587","0.110",".271","8","0","4","0","14",".167",".281",".258",".277","89.8","10.7",29.5,4.9,34.4,"97.978837667","93.245498",33.7,43.4,"27.1"
"Goodman, Hunter",696100,2024,24,211,224,40,18,9,0,13,64,8,28.6,3.6,".190",".417",".228","0.645","0.227",".199","36","1","1","0","24",".209",".402",".278",".246","88.2","16.5",32.9,12.8,39.6,"100.1496636","94.135665034",31.5,58,"28.0"
"Díaz, Elias",553869,2024,33,325,351,86,60,20,0,6,69,20,19.7,5.7,".265",".382",".313","0.695","0.117",".317","39","0","0","2","27",".242",".343",".280",".294","87.1","7.6",31,4.7,34.5,"99.032119063","93.543152344",27.8,53.8,"24.4"
"Schneemann, Daniel",682177,2024,27,193,221,42,25,10,2,5,70,25,31.7,11.3,".218",".368",".303","0.671","0.150",".306","22","2","3","0","17",".209",".306",".276",".299","88.5","11.1",41.3,4.8,38.1,"98.405974921","93.326836825",31.7,49.1,"28.3"
"Kiermaier, Kevin",595281,2024,34,259,281,51,34,9,3,5,86,12,30.6,4.3,".197",".313",".237","0.550","0.116",".272","26","2","6","0","31",".195",".279",".233",".238","86.4","7.3",27.6,3.9,30,"97.683193765","92.874723706",37.5,54.9,"28.7"
"Drury, Brandon",592273,2024,31,325,360,55,44,7,0,4,81,27,22.5,7.5,".169",".228",".242","0.470","0.059",".210","15","0","1","0","28",".202",".287",".259",".276","87.6","6",25.9,3.6,35.6,"99.062132195","93.550623821",24.4,46.7,"26.0"
"Thomas, Lane",657041,2024,28,472,528,112,68,26,3,15,137,44,25.9,8.3,".237",".400",".309","0.709","0.163",".298","63","14","32","1","65",".242",".377",".307",".315","88.8","17",31.5,7.4,40.6,"100.376555353","94.3557595",23.3,43.8,"29.3"
"Moreno, Gabriel",672515,2024,24,305,351,81,57,18,1,5,52,41,14.8,11.7,".266",".380",".353","0.733","0.114",".303","45","1","3","1","39",".255",".384",".325",".345","90","8.8",33.6,6.6,41,"99.887726484","94.221263359",18.5,41.2,"27.2"
"Wells, Austin",669224,2024,24,354,414,81,49,18,1,13,87,47,21,11.4,".229",".395",".322","0.717","0.166",".261","55","2","1","0","42",".242",".429",".339",".339","88.4","17.1",34.5,9.1,38.9,"99.723567259","94.070969368",27.3,49.3,"26.7"
"DeJong, Paul",657557,2024,30,445,482,101,60,17,0,24,156,23,32.4,4.8,".227",".427",".276","0.703","0.200",".285","56","2","2","0","54",".219",".396",".291",".270","87.8","20",36.4,10.2,41.5,"99.999893878","94.174456531",34.9,58,"26.8"
"Senzel, Nick",669222,2024,29,236,267,46,28,11,0,7,61,28,22.8,10.5,".195",".331",".283","0.614","0.136",".232","18","3","1","1","25",".229",".353",".298",".314","84","15.5",38.6,5.7,26.7,"95.746731264","91.876891724",23.9,47.1,"27.3"
"Nevin, Tyler",663527,2024,27,245,278,50,33,10,0,7,64,25,23,9,".204",".331",".288","0.619","0.127",".243","20","0","1","0","22",".216",".365",".296",".301","89.8","10.7",37,8.7,40.8,"99.059252088","93.891727514",25.6,47.3,"26.4"
"Muncy, Max",571970,2024,33,237,293,55,23,17,0,15,77,45,26.3,15.4,".232",".494",".358","0.852","0.262",".265","48","0","1","3","47",".229",".448",".350",".357","90.2","26.6",32.5,10.8,43.4,"100.775015181","94.752278735",31,40.6,"26.9"
"Mountcastle, Ryan",663624,2024,27,473,507,128,83,30,2,13,114,27,22.5,5.3,".271",".425",".308","0.733","0.154",".327","63","0","3","0","54",".272",".445",".332",".313","90.8","10.4",36.2,8.8,45.2,"102.105716923","95.370233104",25.1,56.1,"27.6"
"Rooker, Brent",667670,2024,29,546,614,160,93,26,2,39,177,59,28.8,9.6,".293",".562",".365","0.927","0.269",".362","112","3","11","4","82",".266",".556",".379",".341","91.9","18.9",38.3,16.6,49.6,"103.25238457","96.193453235",34.1,50.2,"27.6"
"Witt Jr., Bobby",677951,2024,24,636,709,211,123,45,11,32,106,57,15,8,".332",".588",".389","0.977","0.256",".354","109","12","31","9","125",".315",".577",".408",".378","92.7","15.1",35.7,14.3,48.3,"103.972880446","96.499868141",22.3,51.2,"30.5"
"Wong, Connor",657136,2024,28,447,487,125,87,24,1,13,114,28,23.4,5.7,".280",".425",".333","0.758","0.145",".348","52","7","8","1","54",".231",".354",".287",".290","86.5","12.9",30.7,6.3,34.5,"98.745018171","93.452738532",28.8,51.6,"28.4"
"Slater, Austin",596103,2024,31,177,212,37,31,4,0,2,60,26,28.3,12.3,".209",".266",".321","0.587","0.057",".294","18","2","3","0","24",".231",".319",".303",".341","88.2","7.2",37.2,3.3,37.2,"98.373260169","93.491320256",29.8,43,"28.2"
"Thomas, Alek",677950,2024,24,95,103,18,9,5,1,3,17,7,16.5,6.8,".189",".358",".245","0.603","0.169",".200","17","1","4","0","13",".278",".447",".338",".328","91.2","1",26.6,7.6,46.8,"101.335202632","95.041754868",25.1,49.2,"27.8"
"Lux, Gavin",666158,2024,26,439,487,110,74,24,2,10,110,44,22.6,9,".251",".383",".320","0.703","0.132",".312","50","2","5","0","59",".255",".382",".315",".326","88.3","9.1",35,6,41.1,"98.995997212","93.691033374",23.3,45.1,"27.7"
"Lopez, Otto",672640,2024,25,403,434,109,79,23,1,6,75,25,17.3,5.8,".270",".377",".313","0.690","0.107",".318","39","4","20","0","49",".274",".395",".313",".317","88","5.4",30.4,5.1,38.9,"99.482984485","93.902266182",21.9,51.4,"28.7"
"Bruján, Vidal",660644,2024,26,248,278,55,37,14,2,2,54,25,19.4,9,".222",".319",".303","0.622","0.097",".276","16","6","5","3","32",".217",".282",".262",".299","85.1","8",29.7,1.5,22.6,"95.193229158","91.616436508",24.4,52,"27.5"
"Profar, Jurickson",595777,2024,31,564,668,158,105,29,0,24,101,76,15.1,11.4,".280",".459",".380","0.839","0.179",".302","85","3","10","4","94",".282",".445",".364",".383","91.1","13.4",31.3,7.2,44.4,"100.952441293","94.862553707",17,45.6,"26.5"
"Higashioka, Kyle",543309,2024,34,246,263,54,26,10,1,17,74,15,28.1,5.7,".220",".476",".263","0.739","0.256",".237","45","0","2","0","29",".220",".430",".298",".264","88.4","20.7",40.2,10.9,37.4,"99.356005116","93.902030409",25.6,46.4,"25.4"
"Smith, Will",669257,2024,29,476,544,118,72,24,2,20,105,51,19.3,9.4,".248",".433",".327","0.760","0.185",".273","75","1","1","6","77",".239",".443",".331",".323","89.4","18.7",38.3,10.8,42,"99.318269153","93.929159392",20.9,46.2,"27.4"
"Garcia, Maikel",672580,2024,24,575,626,133,94,27,5,7,103,42,16.5,6.7,".231",".332",".281","0.613","0.101",".268","58","2","37","0","84",".260",".366",".300",".310","90.4","6.4",34.1,3.7,42.8,"100.050927426","94.39492241",15.7,43.4,"27.9"
"Ward, Taylor",621493,2024,30,585,663,144,91,26,2,25,163,63,24.6,9.5,".246",".426",".323","0.749","0.180",".294","75","4","6","0","73",".251",".458",".344",".331","90.9","17.4",41.9,13,42.4,"100.017751581","94.464585641",25.5,43.2,"26.8"
"Frelick, Sal",686217,2024,24,475,524,123,95,22,4,2,78,39,14.9,7.4,".259",".335",".320","0.655","0.076",".306","32","3","18","0","66",".246",".304",".278",".308","83.4","9.7",30,0.8,19.5,"94.439757846","91.272403907",12.9,41.5,"29.3"
"Bogaerts, Xander",593428,2024,31,428,463,113,86,15,1,11,79,28,17.1,6,".264",".381",".307","0.688","0.117",".297","44","3","13","0","50",".262",".382",".306",".308","88.1","10.9",32.1,5.1,33.2,"98.125304802","93.133969802",18.3,44.2,"27.4"
"Perdomo, Geraldo",672695,2024,24,337,388,92,66,21,2,3,58,36,14.9,9.3,".273",".374",".344","0.718","0.101",".317","37","1","9","0","61",".231",".313",".281",".307","87","16.9",28.9,3.1,25.8,"96.084793623","92.044093913",12.2,40.5,"27.0"
"Jiménez, Leo",677870,2024,23,179,210,41,26,11,0,4,59,12,28.1,5.7,".229",".358",".329","0.687","0.129",".311","19","0","0","0","18",".228",".362",".311",".328","87.6","12.3",40.7,8.1,33.3,"97.300784098","92.763416942",27,46.3,"28.0"
"Jackson, Alex",656577,2024,28,139,155,17,7,7,0,3,53,12,34.2,7.7,".122",".237",".201","0.438","0.115",".167","12","0","1","0","17",".137",".260",".222",".218","86.7","20.2",21.6,9.1,31.8,"97.524225","92.833252184",39.7,52.7,"26.8"
"Schneider, Davis",676914,2024,25,397,454,76,43,19,1,13,144,47,31.7,10.4,".191",".343",".282","0.625","0.152",".257","46","0","6","0","48",".198",".357",".291",".291","88.6","21.4",38,12,38,"98.986742636","93.569243488",30.6,42.5,"27.2"
"Hoerner, Nico",663538,2024,27,582,641,159,116,35,1,7,66,44,10.3,6.9,".273",".373",".335","0.708","0.100",".297","48","6","31","1","86",".280",".353",".313",".343","85.7","10.4",36,1.2,27.6,"95.980926525","91.993965849",11.9,48.4,"28.4"
"Suzuki, Seiya",673548,2024,29,512,585,145,91,27,6,21,160,63,27.4,10.8,".283",".482",".366","0.848","0.199",".370","73","6","16","3","74",".255",".454",".346",".343","91.7","16.2",38.8,11.5,49.2,"102.565369326","95.834191408",24.5,39.6,"28.3"
"Suwinski, Jack",669261,2024,25,247,277,45,28,8,0,9,79,27,28.5,9.7,".182",".324",".264","0.588","0.142",".225","26","1","9","2","29",".220",".362",".292",".300","88.9","12.9",28.8,8.8,38.2,"100.854161429","94.49330497",27.4,46.5,"28.3"
"Urías, Luis",649966,2024,27,94,109,18,7,7,0,4,34,9,31.2,8.3,".191",".394",".303","0.697","0.203",".250","16","0","0","0","11",".206",".400",".318",".315","87.1","19.2",43.3,11.7,35,"99.362572667","93.8120925",23.1,46.9,"26.0"
"Winn, Masyn",691026,2024,22,587,637,157,105,32,5,15,109,41,17.1,6.4,".267",".416",".314","0.730","0.149",".303","57","5","11","1","85",".256",".358",".294",".305","87","13.2",33.5,3.7,32.7,"98.144268452","93.085870398",19,47,"28.8"
"Wilson, Jacob",805779,2024,22,92,103,23,19,2,2,0,10,8,9.7,7.8,".250",".315",".314","0.629","0.065",".277","3","0","0","0","11",".266",".311",".288",".329","85.4","9.5",26.2,0,19,"94.500835238","91.295347952",12.7,49.6,"27.2"
"Betts, Mookie",605141,2024,31,450,516,130,82,24,5,19,57,61,11,11.8,".289",".491",".372","0.863","0.202",".294","75","2","16","2","75",".283",".448",".357",".369","89.9","21.4",39.3,6,39.5,"98.50877402","93.575257103",14.9,40.4,"26.7"
"Abrams, CJ",682928,2024,23,541,602,133,78,29,6,20,128,40,21.3,6.6,".246",".433",".314","0.747","0.187",".285","65","12","31","3","79",".247",".408",".319",".318","88.2","15.1",33,6.9,40.7,"99.496479615","93.910198048",24.7,53.3,"28.5"
"Triolo, Jared",669707,2024,26,394,446,85,65,10,1,9,118,42,26.5,9.4,".216",".315",".296","0.611","0.099",".279","46","1","8","0","41",".227",".335",".291",".309","88.4","13.4",38.8,5.3,39.1,"99.388421871","93.892534424",27.4,47.7,"28.5"
"Robert Jr., Luis",673357,2024,26,393,425,88,55,19,0,14,141,28,33.2,6.6,".224",".379",".278","0.657","0.155",".310","35","6","23","2","47",".212",".367",".279",".269","90.1","13.5",35.6,9.9,40.7,"101.232868968","94.886076944",36.1,53.1,"28.8"
"Baldwin, Brooks",681460,2024,23,114,121,24,16,6,0,2,31,6,25.6,5,".211",".316",".250","0.566","0.105",".272","8","0","4","0","9",".216",".343",".262",".255","87.4","26.2",34.5,4.8,32.1,"96.86830625","92.495436709",24.9,57.5,"29.1"
"Smith, Josh",669701,2024,26,523,592,135,91,30,1,13,121,46,20.4,7.8,".258",".394",".337","0.731","0.136",".311","62","2","11","1","67",".242",".352",".304",".324","87.8","15.4",33.7,3.7,37.1,"98.306997711","93.25999596",21.8,47.1,"27.6"
"Kim, Ha-Seong",673490,2024,28,403,470,94,64,16,3,11,77,58,16.4,12.3,".233",".370",".330","0.700","0.137",".261","47","5","22","4","60",".245",".351",".313",".344","87.9","15.1",36.6,4.8,35.4,"98.621780994","93.412597329",16.1,38,"28.3"
"Correa, Carlos",621043,2024,29,319,367,99,63,20,2,14,61,40,16.6,10.9,".310",".517",".388","0.905","0.207",".343","54","0","0","4","55",".274",".450",".355",".359","90.3","8.9",34.4,9.2,44.7,"102.536128244","95.462669198",20.4,44.6,"26.8"
"Brennan, Will",686823,2024,26,330,353,87,64,13,2,8,48,19,13.6,5.4,".264",".388",".309","0.697","0.124",".287","30","2","4","2","37",".269",".374",".302",".314","86","13.3",31.1,4.6,32.5,"97.132881418","92.582691388",18.1,54.8,"28.2"
"Lowe, Brandon",664040,2024,29,385,425,94,51,19,3,21,112,33,26.4,7.8,".244",".473",".311","0.784","0.229",".287","58","1","5","2","56",".252",".483",".344",".318","89.8","14.5",39.6,12.4,44.7,"101.345776014","94.9549512",32.7,55.3,"27.2"
"Harris II, Michael",671739,2024,23,440,470,116,83,14,3,16,94,23,20,4.9,".264",".418",".304","0.722","0.154",".300","48","6","10","1","58",".284",".462",".344",".326","90.5","7.5",33.5,10,47,"103.329018908","96.053474224",25.1,55.1,"28.3"
"McCann, James",543510,2024,34,214,233,50,33,9,0,8,56,13,24,5.6,".234",".388",".279","0.667","0.154",".273","31","0","1","0","27",".245",".419",".314",".296","87.4","14.4",38.9,8.6,37.7,"99.207987625","93.644913774",27.6,52.1,"25.1"
"Rosario, Eddie",592696,2024,32,297,319,52,30,12,0,10,77,16,24.1,5,".175",".316",".215","0.531","0.141",".196","35","1","9","0","33",".211",".340",".258",".250","91","14.3",27.9,5.3,42.5,"99.203116161","94.098201031",27.5,52.9,"27.3"
"Jones, Nolan",666134,2024,26,256,297,58,41,13,1,3,91,36,30.6,12.1,".227",".320",".321","0.641","0.093",".333","28","4","5","2","28",".211",".321",".286",".310","88.2","7.8",34.3,5.9,44.4,"100.556302024","94.528500893",25.6,40,"28.1"
"O'Hearn, Ryan",656811,2024,30,443,494,117,78,21,3,15,69,46,14,9.3,".264",".427",".334","0.761","0.163",".282","59","1","3","2","60",".277",".461",".351",".348","89.6","12",35,6.9,40.1,"99.733150957","94.095787394",18.1,46.7,"27.8"
"Mendick, Danny",664901,2024,30,132,141,26,16,7,0,3,35,6,24.8,4.3,".197",".318",".243","0.561","0.121",".245","8","0","6","0","13",".207",".329",".257",".252","83.8","13.9",31.6,6.1,22.4,"94.586655625","91.425542526",28.7,47.8,"26.5"
"Freeman, Freddie",518692,2024,34,542,638,153,94,35,2,22,100,78,15.7,12.2,".282",".476",".378","0.854","0.194",".306","89","2","9","9","81",".276",".464",".365",".375","89.4","14.3",43.1,9.1,41.8,"100.349133067","94.527301044",20.2,49.4,"25.8"
"Soderstrom, Tyler",691016,2024,22,189,213,44,25,10,0,9,53,20,24.9,9.4,".233",".429",".315","0.744","0.196",".273","26","0","0","1","18",".240",".481",".348",".323","91.9","9.6",31.4,14.6,49.6,"102.485036087","95.728140219",30.1,48.7,"27.0"
"Kelly, Carson",608348,2024,29,281,313,67,48,9,1,9,55,25,17.6,8,".238",".374",".313","0.687","0.136",".266","37","0","0","0","32",".235",".400",".314",".311","87.6","13.6",27.3,6.6,39.4,"98.979228142","93.591084867",22.8,45.5,"25.6"
"Brown, Seth",664913,2024,31,372,400,86,60,11,1,14,112,25,28,6.3,".231",".379",".282","0.661","0.148",".291","44","2","4","0","32",".232",".386",".294",".284","90","14.6",35.2,8.4,40.6,"100.936577054","94.815981008",29.1,52,"27.4"
"Caballero, José",676609,2024,27,441,483,100,66,24,1,9,133,27,27.5,5.6,".227",".347",".283","0.630","0.120",".301","44","16","44","1","53",".213",".311",".263",".273","83.7","15.9",33.8,5.1,25.2,"96.196185563","92.133024917",28.9,50,"28.3"
"Encarnacion, Jerar",666464,2024,26,113,119,28,18,5,0,5,34,5,28.6,4.2,".248",".425",".277","0.702","0.177",".307","19","0","1","0","13",".275",".501",".348",".306","95","6.7",37.5,15,58.8,"105.57868275","97.868597468",28.7,48.4,"26.9"
"Rojas, Miguel",500743,2024,35,307,337,87,60,21,0,6,34,23,10.1,6.8,".283",".410",".337","0.747","0.127",".301","36","2","8","0","41",".279",".359",".310",".335","85","9.7",33.2,2.5,27.8,"96.317826471","92.174445609",13.9,46.5,"25.8"
"Arraez, Luis",650333,2024,27,637,672,200,161,32,3,4,29,24,4.3,3.6,".314",".392",".346","0.738","0.078",".324","46","3","9","3","83",".310",".400",".325",".343","86.3","13.7",40.9,1.6,23.7,"94.838000362","91.449624457",6.9,49.8,"26.7"
"Yelich, Christian",592885,2024,32,270,315,85,59,12,3,11,58,40,18.4,12.7,".315",".504",".406","0.910","0.189",".366","42","1","21","3","44",".289",".466",".369",".384","91.1","5.2",32.2,7.9,46.7,"103.017733429","96.008981238",23.1,45.7,"28.5"
"Ramos, Heliot",671218,2024,24,475,518,128,80,23,3,22,135,37,26.1,7.1,".269",".469",".322","0.791","0.200",".329","72","1","6","2","54",".250",".481",".338",".307","91.5","10.4",34.3,14.5,47.5,"102.620742924","95.895956716",28.7,50.3,"27.9"
"Nido, Tomás",621512,2024,30,130,140,25,17,4,0,4,35,5,25,3.6,".192",".315",".219","0.534","0.123",".226","12","0","0","0","14",".217",".410",".282",".247","89.8","14.1",36,12,44,"99.686948542","94.248211563",35.9,60.5,"24.7"
"Vázquez, Christian",543877,2024,33,294,315,65,48,10,0,7,65,11,20.6,3.5,".221",".327",".248","0.575","0.106",".257","27","1","3","0","29",".232",".349",".266",".261","88.5","16.1",36.1,3.8,36.6,"98.036944138","93.213200991",20.8,51.7,"24.8"
"Devers, Rafael",646240,2024,27,525,601,143,76,34,5,28,147,67,24.5,11.1,".272",".516",".354","0.870","0.244",".323","83","0","3","14","87",".272",".508",".364",".355","93.2","11.6",35.2,13,52.6,"104.597925864","97.090537461",30.9,50.9,"26.5"
"Rizzo, Anthony",519203,2024,34,337,375,77,57,12,0,8,65,27,17.3,7.2,".228",".335",".301","0.636","0.107",".259","35","0","0","0","38",".239",".340",".296",".314","86.7","14.3",31,4,33.2,"97.798203577","92.909990255",19.3,49.1,"24.5"
"Mitchell, Garrett",669003,2024,25,196,224,50,27,12,3,8,71,25,31.7,11.2,".255",".469",".342","0.811","0.214",".359","21","4","11","0","33",".232",".375",".312",".323","88.8","2.8",34.6,8.7,37,"100.952074833","94.510744",34.8,44.4,"29.5"
"Castro, Willi",650489,2024,27,558,635,138,90,31,5,12,150,51,23.6,8,".247",".385",".331","0.716","0.138",".315","60","9","14","0","89",".245",".382",".321",".332","87.4","13.6",39,7,36.8,"98.851706502","93.501303852",29,51.4,"27.9"
"Fry, David",681807,2024,28,335,392,88,55,18,1,14,84,42,21.4,10.7,".263",".448",".356","0.804","0.185",".307","51","1","4","4","44",".248",".397",".328",".346","88.3","19.6",36.9,7.5,37.6,"99.146678031","93.715471417",24.8,49.2,"26.2"
"Kepler, Max",596146,2024,31,368,399,93,63,21,1,8,80,22,20.1,5.5,".253",".380",".302","0.682","0.127",".300","42","0","1","0","43",".247",".381",".302",".301","88.9","16.8",35.4,6.2,36.8,"99.569991319","93.867541875",24.4,52.3,"26.8"
"Kiner-Falefa, Isiah",643396,2024,29,465,496,125,95,18,4,8,78,16,15.7,3.2,".269",".376",".306","0.682","0.107",".307","43","2","11","0","53",".252",".347",".284",".292","86.1","9.1",31.6,2.3,29.7,"96.695719581","92.34866123",14.8,46.1,"27.8"
"Jankowski, Travis",608671,2024,33,190,207,38,32,5,0,1,44,12,21.3,5.8,".200",".242",".266","0.508","0.042",".255","12","1","11","0","19",".206",".252",".241",".271","85.4","5.9",25.3,0.7,24.7,"95.346098056","91.700885874",20.7,44.8,"28.5"
"Morel, Christopher",666624,2024,25,535,611,105,70,11,3,21,159,61,26,10,".196",".346",".288","0.634","0.150",".233","60","7","8","3","56",".225",".399",".316",".316","89.2","14.2",27.6,10.2,40.4,"101.221222105","94.784090605",34.1,47,"27.3"
"Contreras, William",661388,2024,26,595,679,167,105,37,2,23,139,78,20.5,11.5,".281",".466",".365","0.831","0.185",".330","92","2","9","5","99",".270",".471",".358",".356","92.8","6.1",29,10,49.5,"103.875480043","96.642602527",27.8,47.4,"26.4"
