"last_name, first_name","player_id","year","player_age","ab","pa","hit","single","double","triple","home_run","strikeout","walk","k_percent","bb_percent","batting_avg","slg_percent","on_base_percent","on_base_plus_slg","isolated_power","babip","b_rbi","r_total_caught_stealing","r_total_stolen_base","b_intent_walk","r_run","xba","xslg","xwoba","xobp","exit_velocity_avg","launch_angle_avg","sweet_spot_percent","barrel_batted_rate","hard_hit_percent","avg_best_speed","avg_hyper_speed","whiff_percent","swing_percent","sprint_speed"
"Kirilloff, Alex",666135,2023,25,281,319,76,50,14,1,11,80,28,25.1,8.8,".270",".445",".348","0.793","0.175",".337","41","0","1","1","35",".261",".425",".334",".341","88.6","12.4",40.2,7.4,37.7,"98.668669706","93.556002892",27.6,47.3,"27.2"
"Vargas, Ildemaro",545121,2023,31,262,286,66,47,13,2,4,20,19,7,6.6,".252",".363",".304","0.667","0.111",".259","31","1","1","0","32",".265",".368",".303",".317","87.1","4.1",26,2.4,31.3,"97.156948151","92.578474076",12.6,45.9,"27.0"
"Happ, Ian",664023,2023,28,580,691,144,84,35,4,21,153,99,22.1,14.3,".248",".431",".360","0.791","0.183",".299","84","3","14","2","86",".254",".427",".350",".368","89.9","13",36.7,9,39,"99.676936326","94.121891884",25.3,44.4,"27.7"
"Haniger, Mitch",571745,2023,32,211,229,44,24,13,1,6,65,15,28.4,6.6,".209",".365",".266","0.631","0.156",".270","28","0","1","0","27",".242",".433",".313",".297","91","15.9",36.7,10.9,46.9,"100.797604054","94.934929728",27.8,45.8,"26.7"
"Bellinger, Cody",641355,2023,27,499,556,153,97,29,1,26,87,40,15.6,7.2,".307",".525",".356","0.881","0.218",".319","97","6","20","3","95",".268",".434",".327",".326","87.9","17.2",38,6.1,31.4,"97.661544057","92.874372388",20.1,49.9,"28.3"
"Paredes, Isaac",670623,2023,24,492,571,123,68,24,0,31,104,58,18.2,10.2,".250",".488",".352","0.840","0.238",".257","98","0","1","0","71",".230",".369",".315",".335","86.9","22.2",32.4,5.9,28.5,"96.372683866","92.205361059",18.2,45.6,"26.1"
"Steer, Spencer",668715,2023,25,582,665,158,95,37,3,23,139,68,20.9,10.2,".271",".464",".356","0.820","0.193",".318","86","3","15","0","74",".252",".417",".333",".341","88.7","15.3",35.3,6.7,37.1,"99.167567432","93.741896795",24.1,43.8,"28.4"
"Mastrobuoni, Miles",670156,2023,27,133,149,32,26,5,0,1,32,13,21.5,8.7,".241",".301",".308","0.609","0.060",".310","5","1","13","0","24",".259",".356",".302",".325","87.5","13.7",31.7,1.9,34.6,"98.095820612","93.493071531",22.6,38,"28.6"
"Peguero, Liover",678894,2023,22,198,213,47,35,4,1,7,67,11,31.5,5.2,".237",".374",".280","0.654","0.137",".320","26","2","6","0","21",".228",".337",".270",".274","89.3","4.1",27.6,5.2,39.6,"100.157487846","94.198605039",29.4,51.7,"29.3"
"Cooper, Garrett",643265,2023,32,422,457,106,70,18,1,17,132,31,28.9,6.8,".251",".419",".304","0.723","0.168",".324","61","0","0","0","42",".252",".430",".318",".306","89","13.3",40.4,10.3,41.1,"100.493592808","94.333162534",30.7,52.4,"26.3"
"Nola, Austin",543592,2023,33,130,154,19,15,3,0,1,31,18,20.1,11.7,".146",".192",".260","0.452","0.046",".184","8","0","0","0","9",".200",".263",".266",".307","85.8","15",24.3,1,25.2,"95.942156531","92.024479794",16.1,39.3,"26.2"
"Kiermaier, Kevin",595281,2023,33,370,408,98,63,21,6,8,86,29,21.1,7.1,".265",".419",".322","0.741","0.154",".321","36","1","14","0","58",".259",".354",".300",".320","86.7","5.6",29.4,3.5,33.2,"97.999902837","93.084577651",30.6,49.6,"28.8"
"Jansen, Danny",643376,2023,28,268,301,61,29,15,0,17,62,23,20.6,7.6,".228",".474",".312","0.786","0.246",".233","53","0","0","1","38",".219",".421",".316",".305","88.3","19.7",35.4,10.7,37.4,"98.938626373","93.548218775",22.9,46.8,"27.1"
"Rooker, Brent",667670,2023,28,463,526,114,63,20,1,30,172,49,32.7,9.3,".246",".488",".329","0.817","0.242",".317","69","0","4","1","61",".237",".478",".343",".322","91.6","17.6",37.3,15.6,49.5,"102.653891351","95.962225864",38.2,46.1,"27.1"
"Casas, Triston",671213,2023,23,429,502,113,66,21,2,24,126,70,25.1,13.9,".263",".490",".367","0.857","0.227",".317","65","0","0","2","66",".253",".500",".370",".360","91.1","15.7",36.1,13.1,46.6,"102.616692288","95.686960262",28.1,43.6,"24.9"
"Diaz, Yainer",673237,2023,24,355,377,100,55,22,0,23,74,11,19.6,2.9,".282",".538",".308","0.846","0.256",".292","60","0","0","0","51",".285",".539",".357",".312","90.3","11.5",36.9,12.2,43.9,"101.571037778","95.208391603",27.6,58.6,"27.6"
"Springer, George",543807,2023,33,613,683,158,111,25,1,21,125,60,18.3,8.8,".258",".405",".327","0.732","0.147",".291","72","5","20","1","87",".264",".422",".332",".335","88.3","12",32.2,7.7,39.9,"100.34851102","94.297792755",22.3,49.3,"27.8"
"Ohtani, Shohei",660271,2023,28,497,599,151,73,26,8,44,143,91,23.9,15.2,".304",".654",".412","1.066","0.350",".342","95","6","20","21","102",".295",".637",".427",".406","94.4","13.2",35.6,19.6,54.2,"105.748559101","97.769057809",32.3,48.2,"27.8"
"Torkelson, Spencer",679529,2023,23,606,684,141,75,34,1,31,171,67,25,9.8,".233",".446",".313","0.759","0.213",".269","94","0","3","1","88",".251",".484",".349",".331","91.8","17.1",33.2,14.1,50.9,"102.691928356","96.002045502",24.7,46.2,"27.4"
"Merrifield, Whit",593160,2023,34,547,592,149,111,27,0,11,101,36,17.1,6.1,".272",".382",".318","0.700","0.110",".313","67","10","26","2","66",".242",".335",".276",".291","85.1","14.4",37.2,2.4,24.3,"94.880835796","91.453019024",19.5,51.1,"28.8"
"Bregman, Alex",608324,2023,29,622,724,163,106,28,4,25,87,92,12,12.7,".262",".441",".363","0.804","0.179",".270","98","1","3","1","103",".266",".430",".351",".368","88.6","17.6",35.8,5.4,38.2,"98.071537732","93.248960689",14.1,38.7,"26.3"
"Donaldson, Josh",518626,2023,37,165,189,25,7,5,0,13,50,22,26.5,11.6,".152",".418",".249","0.667","0.266",".115","26","0","0","0","18",".203",".471",".325",".294","92.1","11.7",23.1,16.2,51.3,"102.387973559","95.920847692",26.7,44.8,"24.9"
"Ahmed, Nick",605113,2023,33,198,210,42,29,10,1,2,52,12,24.8,5.7,".212",".303",".257","0.560","0.091",".278","17","1","5","0","14",".226",".325",".263",".271","85.2","12.8",32.9,2.7,31.5,"97.507589437","92.754850282",26.9,50.4,"28.1"
"Rodríguez, Julio",677594,2023,22,654,714,180,109,37,2,32,175,47,24.5,6.6,".275",".485",".333","0.818","0.210",".330","103","10","37","6","102",".274",".475",".345",".332","92.7","8.5",31.8,11.9,52,"104.082287708","96.812366417",28.3,53.9,"29.6"
"Rosario, Amed",642708,2023,27,510,545,134,95,25,8,6,99,29,18.2,5.3,".263",".378",".305","0.683","0.115",".314","58","2","15","0","70",".271",".380",".305",".314","88.3","7.6",33.8,3.4,39.4,"99.501582705","93.941784576",23.1,53.4,"29.4"
"Julks, Corey",667452,2023,27,298,323,73,53,14,0,6,75,22,23.2,6.8,".245",".352",".297","0.649","0.107",".306","33","3","15","0","35",".248",".373",".295",".301","87.9","17",36,4.9,36,"98.704102411","93.406924598",25.4,45.8,"28.4"
"Gomes, Yan",543228,2023,35,382,419,102,70,20,2,10,81,21,19.3,5,".267",".408",".315","0.723","0.141",".309","63","0","1","1","44",".262",".409",".321",".317","87.4","15.1",37,7.8,36.4,"98.498293636","93.349708864",24.2,52.5,"26.2"
"Giménez, Andrés",665926,2023,24,557,616,140,93,27,5,15,112,32,18.2,5.2,".251",".399",".314","0.713","0.148",".289","62","6","30","3","76",".245",".367",".297",".309","84.8","13.1",29.9,5.5,27,"96.663934128","92.344201908",25.4,54.6,"29.2"
"Meneses, Joey",608841,2023,31,611,657,168,118,36,1,13,130,38,19.8,5.8,".275",".401",".321","0.722","0.126",".329","89","0","0","0","71",".247",".361",".288",".295","89.4","9.4",32.9,5.4,41.7,"99.929364091","94.237468244",23.6,47.6,"25.6"
"Frelick, Sal",686217,2023,23,191,223,47,34,9,1,3,37,28,16.6,12.6,".246",".351",".341","0.692","0.105",".286","24","0","7","0","29",".235",".304",".296",".336","83.3","8.1",29.3,2.5,23.6,"94.342516154","91.339554231",14.6,43.1,"28.6"
"Anderson, Tim",641313,2023,30,493,524,121,100,18,2,1,122,26,23.3,5,".245",".296",".286","0.582","0.051",".323","25","2","13","0","52",".252",".335",".279",".295","87.8","2",32.4,2.9,39.4,"99.22965129","93.713640376",25.3,53.5,"27.2"
"Machado, Manny",592518,2023,30,543,601,140,89,21,0,30,109,50,18.1,8.3,".258",".462",".319","0.781","0.204",".268","91","2","3","1","75",".254",".458",".332",".318","91","15",30.2,10.5,45.9,"102.375377","95.525381708",23.9,49.3,"26.3"
"Lowe, Josh",666139,2023,25,466,501,136,81,33,2,20,124,31,24.8,6.2,".292",".500",".335","0.835","0.208",".357","83","3","32","2","71",".276",".480",".341",".321","89.1","14.3",36.2,11,39.7,"100.551784971","94.421078622",30.2,53.3,"28.7"
"Garcia, Maikel",672580,2023,23,464,515,126,98,20,4,4,115,38,22.3,7.4,".272",".358",".323","0.681","0.086",".344","50","7","23","0","59",".274",".393",".319",".330","91.8","6.1",36.9,3.9,50.6,"101.538604663","95.500565408",19.5,43.1,"28.2"
"Bryant, Kris",592178,2023,31,300,335,70,50,10,0,10,68,29,20.3,8.7,".233",".367",".313","0.680","0.134",".270","31","0","0","0","36",".245",".413",".323",".324","85.7","14.4",34.1,6,31.5,"97.280290431","92.645822586",25,45.9,"26.4"
"Urías, Luis",649966,2023,26,144,177,28,19,6,0,3,41,21,23.2,11.9,".194",".299",".337","0.636","0.105",".250","18","0","0","0","18",".182",".311",".297",".327","84.9","14.7",23.3,5.8,30.1,"96.082011923","92.126535243",26.4,39.8,"26.0"
"Hayes, Ke'Bryan",663647,2023,26,494,525,134,81,31,7,15,104,28,19.8,5.3,".271",".453",".309","0.762","0.182",".315","61","6","10","1","65",".270",".436",".321",".309","92.2","13.2",34.1,7.4,48.3,"101.67326359","95.450846324",21.2,45.6,"27.1"
"Smith, Dominic",642086,2023,28,527,586,134,100,21,1,12,91,47,15.5,8,".254",".366",".326","0.692","0.112",".286","46","1","1","1","57",".256",".397",".320",".329","86.3","12.8",37,6.6,30.8,"97.225088721","92.631850959",19.9,49,"25.8"
"Aguilar, Jesús",542583,2023,33,104,115,23,16,2,0,5,31,8,27,7,".221",".385",".281","0.666","0.164",".261","9","0","0","2","8",".188",".318",".247",".254","86.7","16.3",33.8,6.8,29.7,"97.05863973","92.593433699",23.9,46.7,"23.0"
"Thomas, Alek",677950,2023,23,374,402,86,55,17,5,9,86,19,21.4,4.7,".230",".374",".273","0.647","0.144",".273","39","1","9","1","51",".251",".373",".291",".293","88.9","2.2",28.3,5.1,41.6,"99.767087793","94.064693103",25.2,49.1,"28.8"
"Carpenter, Matt",572761,2023,37,188,237,33,16,12,0,5,67,41,28.3,17.3,".176",".319",".322","0.641","0.143",".231","31","0","1","0","18",".173",".334",".309",".328","87","24.4",35.7,11.1,31,"97.461539355","92.730769677",28.3,40.4,"25.3"
"Suárez, Eugenio",553993,2023,31,598,694,139,88,29,0,22,214,70,30.8,10.1,".232",".391",".323","0.714","0.159",".314","96","1","2","0","68",".223",".419",".324",".318","90.3","18.9",37.7,13.2,43,"100.661115455","94.726665316",32.8,44.5,"26.4"
"Lewis, Royce",668904,2023,24,217,239,67,45,7,0,15,55,20,23,8.4,".309",".548",".372","0.920","0.239",".354","52","1","6","0","36",".262",".478",".348",".330","90.2","16.2",33.3,11.7,42,"101.84701358","95.239275185",27.3,47.4,"28.2"
"Mateo, Jorge",622761,2023,28,318,350,69,46,14,2,7,82,22,23.4,6.3,".217",".340",".267","0.607","0.123",".267","34","5","32","0","58",".240",".371",".289",".290","88.4","10.4",28.3,5.3,38.5,"100.431419748","94.295455274",28.1,50.3,"30.1"
"Reyes, Pablo",622569,2023,29,167,185,48,37,9,0,2,21,14,11.4,7.6,".287",".377",".339","0.716","0.090",".315","20","2","7","0","27",".265",".393",".310",".319","88.1","14.7",34,4,36,"98.745577123","93.451553172",14.9,41.7,"27.9"
"Rojas, Josh",668942,2023,29,314,350,77,56,17,0,4,81,27,23.1,7.7,".245",".338",".303","0.641","0.093",".313","40","0","12","0","47",".230",".331",".278",".293","87.1","13",35.6,3.8,28.9,"96.683976983","92.417791379",24.2,44.3,"26.7"
"Lopez, Nicky",670032,2023,28,225,262,52,40,8,3,1,40,26,15.3,9.9,".231",".307",".326","0.633","0.076",".276","25","2","6","0","32",".234",".311",".292",".329","86.7","0.5",32.1,1.1,23.7,"95.31187172","91.719033135",22,47.9,"27.7"
"Reynolds, Bryan",668804,2023,28,574,640,151,91,31,5,24,138,53,21.6,8.3,".263",".460",".330","0.790","0.197",".304","84","1","12","2","85",".280",".490",".360",".346","90.9","10.9",36.9,11.1,47.3,"101.022834344","94.957065034",28.2,47.4,"27.8"
"Seager, Corey",608369,2023,29,477,536,156,81,42,0,33,88,49,16.4,9.1,".327",".623",".390","1.013","0.296",".340","96","1","2","9","88",".310",".608",".409",".378","93.3","13",38,15.2,53.2,"103.543493485","96.785948962",25,55.1,"26.2"
"Ramírez, Harold",623912,2023,28,400,434,125,92,19,2,12,79,22,18.2,5.1,".313",".460",".353","0.813","0.147",".359","68","3","5","0","58",".271",".413",".319",".318","89.1","6.1",29.4,4.6,40.7,"100.416096914","94.469777121",28.1,56.5,"27.8"
"Kiner-Falefa, Isiah",643396,2023,28,326,361,79,60,12,1,6,70,28,19.4,7.8,".242",".340",".306","0.646","0.098",".289","37","5","14","0","39",".254",".348",".295",".317","88.8","7.2",33.5,3.1,39.2,"99.088839688","93.71146918",19.6,44.9,"27.7"
"Santana, Carlos",467793,2023,37,550,619,132,75,33,1,23,104,65,16.8,10.5,".240",".429",".318","0.747","0.189",".255","86","0","6","0","78",".240",".378",".308",".319","88.8","12.8",31.3,6.7,36.4,"99.367236","93.791213073",22.1,45.3,"25.9"
"India, Jonathan",663697,2023,26,454,529,111,71,23,0,17,109,52,20.6,9.8,".244",".407",".338","0.745","0.163",".281","61","2","14","0","78",".252",".424",".339",".348","89.5","15.2",37.2,7.7,38.6,"99.676934286","94.0396352",22,38.6,"27.8"
"Raley, Luke",670042,2023,28,357,406,89,44,23,3,19,128,28,31.5,6.9,".249",".490",".333","0.823","0.241",".330","49","3","14","0","56",".225",".437",".327",".313","91.1","17.3",29.3,12.9,45.7,"102.675194071","95.677039912",38.9,51.8,"28.8"
"Monasterio, Andruw",655316,2023,26,282,315,73,55,14,1,3,66,28,21,8.9,".259",".348",".330","0.678","0.089",".326","27","2","7","0","38",".248",".373",".308",".322","88.8","17.7",41.3,5.5,33.5,"97.113217523","92.687779124",21.7,42.1,"28.0"
"Duran, Jarren",680776,2023,26,332,362,98,54,34,2,8,90,24,24.9,6.6,".295",".482",".346","0.828","0.187",".381","40","2","24","1","46",".268",".401",".319",".324","89.9","10.7",32,5.3,46.3,"102.136277603","95.439128926",24.6,51.5,"29.5"
"Margot, Manuel",622534,2023,28,311,336,82,56,21,1,4,55,18,16.4,5.4,".264",".376",".310","0.686","0.112",".306","38","3","9","0","39",".262",".368",".301",".311","87.9","10.5",28.6,3.9,37.8,"99.699502578","93.924441765",24.4,50.5,"28.3"
"Rendon, Anthony",543685,2023,33,148,183,35,27,6,0,2,27,25,14.8,13.7,".236",".318",".361","0.679","0.082",".268","22","0","2","0","23",".264",".391",".357",".389","90.1","16.2",34.4,4.8,41.6,"98.661103333","93.7752192",18.2,39.6,"26.5"
"Berti, Jon",542932,2023,33,388,424,114,88,16,3,7,77,29,18.2,6.8,".294",".405",".344","0.749","0.111",".349","33","6","16","2","53",".281",".411",".324",".333","85.4","2.4",29.7,4.7,31.3,"97.776931847","92.905131597",19.9,45.5,"29.3"
"Bohm, Alec",664761,2023,26,558,611,153,102,31,0,20,94,42,15.4,6.9,".274",".437",".327","0.764","0.163",".296","97","1","4","1","74",".290",".453",".343",".342","89.4","11.1",35.1,5.7,41.7,"100.435445021","94.400147213",18.1,49.8,"26.6"
"Kelly, Carson",608348,2023,28,136,151,28,21,5,0,2,40,14,26.5,9.3,".206",".287",".278","0.565","0.081",".274","13","0","1","0","13",".185",".279",".245",".262","86.8","15.6",27.8,2.1,33,"97.454185918","92.779088763",30.2,45.6,"25.7"
"Davis, Henry",680779,2023,23,225,255,48,31,10,0,7,69,25,27.1,9.8,".213",".351",".302","0.653","0.138",".273","24","5","3","2","27",".223",".344",".291",".311","88.6","12.5",35,7,41.4,"100.600949494","94.584235478",27,44.5,"28.2"
"Bell, Josh",605137,2023,30,547,617,135,85,28,0,22,134,63,21.7,10.2,".247",".419",".325","0.744","0.172",".287","74","1","0","2","52",".260",".453",".342",".338","90.1","9.3",31.3,10.1,43,"101.611186796","94.955559951",25.8,47.7,"25.9"
"McCutchen, Andrew",457705,2023,36,390,473,100,69,19,0,12,100,75,21.1,15.9,".256",".397",".378","0.775","0.141",".312","43","3","11","1","55",".253",".404",".350",".379","89.6","12.3",33.7,6.8,44.6,"100.329192449","94.60717314",27.4,41.6,"28.4"
"France, Ty",664034,2023,28,587,665,147,103,32,0,12,117,43,17.6,6.5,".250",".366",".337","0.703","0.116",".294","58","0","1","0","79",".270",".420",".342",".354","87.5","13.7",36.9,6.8,38.6,"99.277871319","93.765945224",21.9,53.2,"25.0"
"Hernández, Teoscar",606192,2023,30,625,678,161,104,29,2,26,211,38,31.1,5.6,".258",".435",".305","0.740","0.177",".342","93","2","7","2","70",".258",".476",".336",".308","91.3","12.3",35.2,13.8,49.4,"103.014681476","96.109592578",35.8,53.6,"28.6"
"Marte, Noelvi",682622,2023,21,114,123,36,26,7,0,3,25,8,20.3,6.5,".316",".456",".366","0.822","0.140",".384","15","2","6","0","15",".295",".429",".340",".347","91.3","1.9",27,7.9,46.1,"102.585447111","95.933338989",26.3,47.1,"29.1"
"Castellanos, Nick",592206,2023,31,626,671,170,102,37,2,29,185,36,27.6,5.4,".272",".476",".311","0.787","0.204",".337","106","2","11","0","79",".258",".443",".320",".301","88.9","14.4",36.5,10.3,43.2,"100.3894813","94.419143027",35.4,56.2,"27.2"
"Siri, Jose",642350,2023,27,338,364,75,35,13,2,25,130,20,35.7,5.5,".222",".494",".267","0.761","0.272",".269","56","3","12","0","58",".212",".442",".298",".259","88.4","14.4",33,13.2,37.7,"100.583268942","94.368878077",40.3,53,"29.7"
"Drury, Brandon",592273,2023,30,485,523,127,68,30,3,26,136,25,26,4.8,".262",".497",".306","0.803","0.235",".308","83","2","0","0","61",".252",".440",".318",".299","89.9","11.8",35,11,46.3,"101.80875267","95.132794574",30.2,51.6,"26.9"
"Rojas, Johan",679032,2023,22,149,164,45,32,9,2,2,42,5,25.6,3,".302",".430",".342","0.772","0.128",".410","23","1","14","0","24",".247",".304",".267",".290","86.6","7.3",29.2,0.9,28.3,"97.8167774","92.9113331",25.9,54.4,"29.5"
"Franco, Wander",677551,2023,22,442,491,124,78,23,6,17,69,42,14.1,8.6,".281",".475",".344","0.819","0.194",".297","58","10","30","3","65",".300",".484",".364",".363","89.4","8.9",35,7.7,43,"99.940366243","94.232389735",14.8,45.2,"27.5"
"Gonzalez, Oscar",660757,2023,25,173,180,37,26,7,2,2,46,5,25.6,2.8,".214",".312",".239","0.551","0.098",".278","12","0","0","0","15",".237",".362",".271",".262","88.5","6.4",31.3,7.8,40.6,"100.566461094","94.38657622",30.4,59,"28.0"
"Alu, Jake",666906,2023,26,159,175,36,31,2,1,2,42,10,24,5.7,".226",".289",".282","0.571","0.063",".291","16","1","5","0","14",".242",".339",".283",".298","88.6","5.1",35.8,2.5,33.3,"97.481260847","92.79926094",26.5,50,"28.1"
"Pinto, René",650907,2023,26,103,105,26,17,3,0,6,34,2,32.4,1.9,".252",".456",".267","0.723","0.204",".317","16","0","0","0","10",".256",".511",".329",".271","90.5","16.9",44.9,15.9,40.6,"100.105437143","94.478489275",38,55.5,"26.9"
"Olson, Matt",621566,2023,29,608,720,172,88,27,3,54,167,104,23.2,14.4,".283",".604",".389","0.993","0.321",".302","139","0","1","8","127",".264",".558",".392",".374","93.7","16.1",31,16.4,55.5,"104.825276757","97.314084392",28.4,46.8,"26.2"
"Fortes, Nick",663743,2023,26,294,323,60,44,10,0,6,59,17,18.3,5.3,".204",".299",".263","0.562","0.095",".234","26","2","4","0","33",".210",".324",".262",".269","88.2","13.9",27.1,3.8,35,"98.518887881","93.393950383",17.1,45.5,"27.6"
"Short, Zack",670097,2023,28,221,253,45,29,9,0,7,66,28,26.1,11.1,".204",".339",".292","0.631","0.135",".255","33","0","5","0","17",".210",".364",".297",".300","87.6","21.2",33.3,8.8,33.5,"98.045696579","93.141459737",24.9,41.9,"28.1"
"Stott, Bryson",681082,2023,25,585,640,164,115,32,2,15,100,39,15.6,6.1,".280",".419",".329","0.748","0.139",".312","62","3","31","1","78",".267",".386",".309",".319","88.1","10.1",36.4,4.7,35.2,"97.379136163","92.802445092",15.3,45,"28.8"
"Turner, Justin",457759,2023,38,558,626,154,100,31,0,23,110,51,17.6,8.1,".276",".455",".345","0.800","0.179",".304","96","1","4","0","86",".260",".444",".336",".331","89.5","16.5",36.8,5.7,39,"98.567368238","93.587032225",17.5,45,"25.2"
"Díaz, Yandy",650490,2023,31,525,600,173,116,35,0,22,94,65,15.7,10.8,".330",".522",".410","0.932","0.192",".367","78","1","0","0","95",".305",".487",".383",".391","93.4","5.7",30.5,9.5,54,"104.285177685","97.074568747",18.4,42.6,"26.6"
"Harrison, Josh",543281,2023,35,103,114,21,16,3,0,2,20,3,17.5,2.6,".204",".291",".263","0.554","0.087",".229","10","0","0","0","8",".228",".323",".278",".293","86.6","10.7",30.6,2.4,25.9,"95.64006814","91.873132235",21.9,51.3,"26.5"
"Barrero, José",676480,2023,25,133,149,29,19,8,0,2,44,15,29.5,10.1,".218",".323",".295","0.618","0.105",".307","17","2","3","0","15",".219",".325",".277",".297","87.5","17.2",31.1,3.3,35.6,"98.756577778","93.466827753",35.2,50.2,"27.5"
"Caballero, José",676609,2023,26,231,280,51,37,9,1,4,66,28,23.6,10,".221",".320",".343","0.663","0.099",".285","26","3","26","0","37",".203",".300",".297",".331","83.3","21.5",33.1,3.6,23.7,"94.973345476","91.572536826",23.2,43.2,"29.0"
"Schneider, Davis",676914,2023,24,116,141,32,11,12,1,8,43,21,30.5,14.9,".276",".603",".404","1.007","0.327",".369","20","0","1","0","23",".214",".459",".355",".353","89.5","26",49.3,17.8,38.4,"99.241608649","93.865637397",37.3,39.1,"27.4"
"Swanson, Dansby",621020,2023,29,565,638,138,88,25,3,22,154,66,24.1,10.3,".244",".416",".328","0.744","0.172",".297","80","1","9","0","81",".255",".458",".345",".338","89.3","13",35.1,10.9,39.7,"99.817409223","94.10753236",28.7,47.3,"28.4"
"Judge, Aaron",592450,2023,31,367,458,98,45,16,0,37,130,88,28.4,19.2,".267",".613",".406","1.019","0.346",".300","75","1","3","9","79",".289",".712",".461",".425","97.6","20.4",37.1,27.5,64.2,"107.408656167","99.7487841",36.6,41.3,"26.7"
"Moustakas, Mike",519058,2023,34,352,386,87,60,15,0,12,95,23,24.6,6,".247",".392",".293","0.685","0.145",".296","48","0","0","1","43",".217",".352",".270",".267","89","18",28.3,5.7,37.9,"99.28083626","93.790160498",27.3,53.2,"25.2"
"Castro, Harold",605612,2023,29,258,270,65,51,13,0,1,66,9,24.4,3.3,".252",".314",".275","0.589","0.062",".332","31","0","1","0","24",".242",".339",".263",".266","86.2","10",38.5,3.1,28.7,"96.109616082","92.139749948",28.6,56.3,"26.5"
"Sheets, Gavin",657757,2023,27,311,344,63,43,10,0,10,66,28,19.2,8.1,".203",".331",".267","0.598","0.128",".222","43","0","1","2","24",".210",".339",".267",".274","88.1","16.9",29.7,5.2,32.5,"98.4138068","93.281118675",21.7,47.4,"26.5"
"Arraez, Luis",650333,2023,26,574,617,203,160,30,3,10,34,35,5.5,5.7,".354",".469",".393","0.862","0.115",".362","69","2","3","10","71",".329",".458",".354",".371","88.3","11.5",44.7,3.5,25.7,"95.658900664","92.009454214",7.9,51,"26.1"
"Kirk, Alejandro",672386,2023,24,372,422,93,69,16,0,8,45,42,10.7,10,".250",".358",".334","0.692","0.108",".265","43","0","0","1","34",".256",".386",".320",".340","87.6","6.3",31.9,5.2,38.3,"98.523712317","93.313905535",12.8,41.6,"23.7"
